FIPS,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020
17031,4.354,5.981,5.934,6.051,6.236000000000001,6.55,5.524,4.273,5.417999999999999,5.858,5.837999999999999,5.818,5.755,3.4539999999999997,2.065,3.551,2.214,1.3130000000000002,1.281,2.0180000000000002,0.08900000000000001,0.027999999999999997,0.054000000000000006,0.092,0.33899999999999997,0.053,0.126,0.037000000000000005,0.028999999999999998,0.052000000000000005,0.048,0.098,0.19,0.42700000000000005,0.043,0.034,0.057999999999999996,0.244,0.057999999999999996,0.051,0.32,0.069,0.032,0.046,0.045,0.044000000000000004,0.08900000000000001,0.075,0.161,0.042,0.449,0.385,0.498,0.602,0.047,0.06,0.311,0.539,0.098,0.614,1.882,1.4040000000000001,0.467,0.179,0.168,1.012,0.529,0.716,0.629,0.042,0.057,0.496,0.212,0.043,1.411,1.182,0.033,0.809,0.444,1.761,2.056,2.779,1.199,1.237,0.498,1.9909999999999999,2.029,1.7269999999999999,1.8730000000000002,0.298,1.263,1.516
17115,4.686,6.077000000000001,6.317,6.127999999999999,6.4270000000000005,7.314,6.787999999999999,4.57,5.922000000000001,6.22,6.489,6.445,6.87,4.534,3.148,5.483,4.414,3.452,3.925,4.7139999999999995,1.722,0.047,1.979,1.7530000000000001,2.9360000000000004,2.504,2.7539999999999996,0.513,0.159,2.42,2.396,3.028,2.93,3.4019999999999997,1.0,0.7290000000000001,2.097,3.193,2.112,2.3080000000000003,3.346,1.87,0.062,2.426,2.033,2.66,2.69,3.6060000000000003,2.3569999999999998,0.956,3.255,3.5869999999999997,3.155,3.1260000000000003,1.163,1.288,3.342,3.4339999999999997,2.888,4.042,4.906000000000001,3.986,2.2840000000000003,3.64,3.73,4.49,4.199,4.413,3.969,2.168,3.4139999999999997,4.002,3.365,3.2769999999999997,3.9610000000000003,3.647,1.881,3.89,3.78,4.5889999999999995,4.973,5.8260000000000005,4.363,3.819,2.61,4.59,4.92,4.561,3.594,3.2460000000000004,3.927,4.039
17197,6.422000000000001,9.834,10.169,10.096,10.606,11.186,9.437000000000001,6.486000000000001,9.01,9.889,9.874,9.703,9.454,5.732,3.53,6.814,4.755,3.531,3.359,4.78,1.227,0.036000000000000004,0.573,0.956,1.7180000000000002,0.9259999999999999,1.59,0.106,0.040999999999999995,0.927,0.956,1.3259999999999998,1.703,2.065,0.433,0.14400000000000002,1.092,1.557,1.4140000000000001,1.261,2.622,1.2919999999999998,0.05,0.996,1.109,1.1079999999999999,1.9409999999999998,1.642,1.6869999999999998,0.51,2.678,3.097,3.2060000000000004,3.3539999999999996,0.879,0.9059999999999999,2.55,2.89,2.222,2.8560000000000003,4.396,3.0239999999999996,1.834,2.263,2.353,4.173,3.258,3.5460000000000003,3.103,1.0270000000000001,1.8319999999999999,3.29,2.542,1.178,3.6860000000000004,3.2039999999999997,0.057,3.055,2.73,4.538,4.8180000000000005,5.557,2.742,3.0260000000000002,1.484,4.3260000000000005,4.784,4.408,4.423,2.0,3.93,4.738
17143,5.3420000000000005,6.409,6.502999999999999,6.608,6.542999999999999,7.585,5.725,4.498,5.959,6.4,6.562,6.702999999999999,7.404,4.398,2.67,5.075,4.283,2.989,3.344,4.126,0.8959999999999999,0.034,0.6940000000000001,1.034,1.288,0.782,1.636,0.055999999999999994,0.051,1.3840000000000001,1.006,1.776,1.483,2.188,0.42200000000000004,0.14400000000000002,1.157,2.031,1.382,1.2209999999999999,2.5780000000000003,0.995,0.055999999999999994,0.9329999999999999,1.062,1.137,1.7480000000000002,1.626,1.306,0.276,2.375,2.6889999999999996,2.6519999999999997,2.263,0.141,0.865,2.648,2.62,1.5719999999999998,3.713,4.928999999999999,3.5260000000000002,2.064,3.014,2.66,4.516,3.911,4.013999999999999,3.444,1.145,2.08,3.641,2.346,2.204,4.019,3.2880000000000003,0.711,3.6239999999999997,3.426,4.618,5.233,5.95,3.915,3.238,1.6740000000000002,4.284,4.745,4.305,3.412,2.677,3.949,3.471
17089,5.379,8.17,8.22,8.257,8.642999999999999,9.115,7.582000000000001,5.471,7.468,8.113999999999999,8.437000000000001,7.893,7.851,4.765,2.883,5.351,4.045,2.845,2.67,3.955,0.48700000000000004,0.035,0.254,0.494,1.1059999999999999,0.528,0.9209999999999999,0.057999999999999996,0.037000000000000005,0.46299999999999997,0.33799999999999997,0.635,0.9940000000000001,1.446,0.159,0.061,0.36,0.925,0.507,0.42700000000000005,1.681,0.7040000000000001,0.042,0.42200000000000004,0.43799999999999994,0.405,0.932,1.131,0.9940000000000001,0.35700000000000004,1.6269999999999998,1.474,1.906,2.134,0.28800000000000003,0.579,1.166,1.66,0.9109999999999999,1.745,3.388,2.542,1.484,1.4880000000000002,1.531,3.062,1.9709999999999999,2.6910000000000003,2.633,0.34,0.611,2.396,1.265,0.27899999999999997,2.8110000000000004,2.484,0.047,1.96,1.7269999999999999,3.2319999999999998,3.72,4.442,2.22,2.3930000000000002,0.7979999999999999,3.5189999999999997,3.6639999999999997,3.178,3.387,2.457,3.6710000000000003,4.05
17043,5.297999999999999,7.1979999999999995,7.415,7.318,7.678,8.111,6.632999999999999,5.062,6.691,7.119,7.303999999999999,7.079,6.6979999999999995,3.915,2.457,4.166,2.909,1.9380000000000002,1.814,2.9360000000000004,0.397,0.033,0.083,0.298,0.631,0.128,0.38,0.048,0.034,0.254,0.126,0.433,0.6459999999999999,0.8959999999999999,0.084,0.051,0.27699999999999997,0.504,0.316,0.222,0.904,0.49,0.04,0.091,0.11699999999999999,0.07400000000000001,0.486,0.47100000000000003,0.652,0.10800000000000001,0.9890000000000001,0.915,1.22,1.34,0.11199999999999999,0.303,0.807,0.9490000000000001,0.42700000000000005,1.0190000000000001,2.5140000000000002,1.814,1.111,0.612,0.489,1.994,1.115,1.393,1.501,0.057,0.198,1.203,0.607,0.06,1.92,1.77,0.042,1.3769999999999998,1.021,2.358,2.775,3.295,1.569,1.883,0.6609999999999999,2.414,2.827,2.301,2.596,1.652,2.674,2.8510000000000004
17201,4.76,6.438,6.521,6.73,6.733,7.303,6.401,5.0169999999999995,6.195,6.272,6.395,6.694,7.132999999999999,4.99,3.11,5.2860000000000005,4.548,3.552,3.532,4.335,0.779,0.037000000000000005,0.784,1.306,1.963,1.426,2.114,0.073,0.044000000000000004,1.446,1.158,2.174,1.965,2.471,0.5379999999999999,0.106,1.375,1.7180000000000002,1.528,1.6369999999999998,2.5,0.639,0.053,1.214,1.4609999999999999,2.024,2.326,2.705,1.4909999999999999,0.364,2.378,2.595,2.585,2.886,0.753,0.551,2.3,2.456,2.052,3.68,4.534,3.36,2.295,2.99,3.031,3.998,3.835,3.81,3.162,0.754,2.2119999999999997,3.53,2.044,1.618,3.964,3.215,0.099,3.133,2.8,4.284,4.702,5.3,2.628,3.286,1.5190000000000001,4.356,4.393,3.719,3.241,2.6639999999999997,4.447,4.52
17093,6.79,9.925,10.895999999999999,9.869,10.22,10.79,8.987,6.8660000000000005,8.78,9.68,10.309000000000001,9.594,9.161,5.196000000000001,3.4810000000000003,6.805,4.686,3.1439999999999997,3.181,4.126,1.227,0.036000000000000004,0.41700000000000004,0.6970000000000001,0.96,0.371,0.93,0.057,0.038,0.687,0.619,0.889,1.1340000000000001,1.551,0.389,0.315,0.792,1.092,0.782,0.9570000000000001,1.8659999999999999,1.138,0.046,0.986,0.66,0.915,1.425,1.486,1.291,0.555,2.287,2.012,2.63,2.613,0.802,1.124,1.614,2.5140000000000002,1.8659999999999999,1.913,3.698,2.782,1.7719999999999998,1.649,1.66,3.5639999999999996,2.165,3.1660000000000004,3.3289999999999997,1.291,0.585,2.483,1.837,0.322,2.969,2.858,0.049,1.8619999999999999,1.8719999999999999,3.875,3.911,5.034,2.474,2.408,1.125,3.5210000000000004,3.8280000000000003,3.73,4.007,2.7739999999999996,3.58,4.032
01073,7.8660000000000005,9.433,9.951,9.697000000000001,10.07,11.855,10.639000000000001,8.125,10.021,10.026,10.005,10.589,11.042,8.355,5.164,8.311,6.892,6.0489999999999995,6.415,6.813,3.971,1.724,3.2539999999999996,4.082,4.46,4.66,4.993,3.335,1.922,3.767,3.225,4.546,4.677,5.2379999999999995,3.595,0.623,3.27,2.991,3.292,4.034,5.193,3.9139999999999997,0.045,4.102,4.442,4.838,5.231,6.017,4.391,0.067,5.3260000000000005,4.994,4.192,6.205,4.703,2.594,5.254,5.5360000000000005,4.8919999999999995,6.667000000000001,8.802,6.388,4.779,6.255,6.858,8.61,7.25,6.938,6.837999999999999,5.534,6.332000000000001,7.303999999999999,6.553999999999999,6.522,8.224,7.216,4.053999999999999,6.656000000000001,7.0489999999999995,7.782,8.566,9.683,7.547999999999999,5.919,5.117,7.516,7.638,8.291,5.565,5.622000000000001,8.172,7.495
26161,4.7010000000000005,7.306,7.827999999999999,7.428,8.236,8.716000000000001,6.6770000000000005,4.691,6.605,6.609,6.611000000000001,6.497999999999999,6.638999999999999,3.032,1.771,4.03,2.371,1.6119999999999999,1.7380000000000002,2.5140000000000002,0.07400000000000001,0.044000000000000004,0.568,0.037000000000000005,0.084,0.042,0.047,0.031,0.032,0.036000000000000004,0.04,0.042,0.07400000000000001,0.19,0.042,0.038,0.039,0.04,0.05,0.035,0.04,0.04,0.027000000000000003,0.03,0.034,0.032,0.036000000000000004,0.032,0.036000000000000004,0.032,0.045,0.046,0.05,0.22,0.046,0.043,0.192,0.344,0.068,0.129,1.9140000000000001,0.899,0.5920000000000001,0.239,0.13,0.79,0.161,0.39,0.071,0.051,0.046,0.6509999999999999,0.125,0.038,0.765,1.319,0.05,0.10300000000000001,0.46,2.226,3.198,3.089,1.835,1.235,0.516,2.492,2.678,1.786,2.577,1.04,3.281,2.9610000000000003
26163,3.0810000000000004,6.122000000000001,6.178,6.3260000000000005,6.4879999999999995,6.737,5.021,3.159,6.005,5.934,6.144,5.877999999999999,5.372000000000001,2.445,0.9309999999999999,3.097,2.055,1.2329999999999999,1.08,1.288,0.047,0.036000000000000004,0.17300000000000001,0.031,0.04,0.034,0.037000000000000005,0.027000000000000003,0.027999999999999997,0.031,0.031,0.033,0.042,0.047,0.032,0.03,0.034,0.033,0.042,0.032,0.034,0.033,0.026000000000000002,0.027999999999999997,0.033,0.032,0.035,0.032,0.034,0.03,0.040999999999999995,0.044000000000000004,0.045,0.11199999999999999,0.045,0.035,0.08,0.18100000000000002,0.047,0.096,1.123,0.562,0.27399999999999997,0.081,0.078,0.502,0.136,0.091,0.052000000000000005,0.046,0.042,0.23,0.092,0.037000000000000005,0.6970000000000001,1.072,0.044000000000000004,0.11800000000000001,0.419,2.004,2.454,2.523,1.694,1.304,0.623,2.45,2.31,1.874,1.6669999999999998,0.525,2.7960000000000003,2.2840000000000003
36029,2.346,4.948,5.04,5.023,5.407,5.428,4.208,2.707,4.96,5.008,5.053999999999999,5.354,5.06,3.2030000000000003,1.214,3.3339999999999996,2.2030000000000003,1.304,1.131,1.0959999999999999,0.044000000000000004,0.036000000000000004,0.042,0.045,0.071,0.06,0.128,0.033,0.034,0.035,0.04,0.05,0.057999999999999996,0.055,0.042,0.034,0.048,0.055999999999999994,0.045,0.038,0.04,0.037000000000000005,0.031,0.031,0.043,0.04,0.04,0.047,0.039,0.027999999999999997,0.055,0.078,0.07400000000000001,0.37799999999999995,0.11,0.028999999999999998,0.149,0.19399999999999998,0.133,0.11199999999999999,0.628,0.556,0.532,0.096,0.223,0.7440000000000001,0.205,0.1,0.048,0.049,0.04,0.11199999999999999,0.07400000000000001,0.05,0.504,1.2919999999999998,0.073,0.35700000000000004,0.703,2.1109999999999998,2.47,2.7739999999999996,1.682,1.393,0.68,2.2319999999999998,2.471,1.2890000000000001,0.682,0.059000000000000004,2.04,1.082
01117,9.302,12.657,12.842,13.032,13.589,15.264000000000001,12.982000000000001,9.582,13.083,13.2,13.3,13.908,13.315999999999999,9.752,5.684,10.231,8.283,7.278,7.3020000000000005,8.296,5.199,2.077,3.8810000000000002,4.864,5.587999999999999,5.542999999999999,6.13,4.2780000000000005,2.191,4.632,3.737,4.9510000000000005,5.374,6.206,4.147,0.71,3.502,3.572,3.438,4.7860000000000005,6.065,4.813,0.039,4.73,4.745,5.54,6.056,7.136,5.314,0.046,6.767,6.171,5.07,8.046,5.834,3.71,6.523,6.7989999999999995,5.859,7.632999999999999,9.586,7.321000000000001,5.704,7.434,8.386000000000001,10.083,8.847999999999999,8.589,8.132,6.956,7.529,9.118,8.387,8.562000000000001,9.16,7.629,4.803999999999999,7.563,8.139,9.162,10.118,11.196,8.255,6.627999999999999,5.859,8.476,9.415,9.745,7.611000000000001,6.377999999999999,9.076,8.767999999999999
25027,3.88,7.312,7.124,7.365,7.791,8.326,6.2589999999999995,3.9960000000000004,7.063,7.202000000000001,7.172000000000001,7.216,6.218999999999999,3.98,1.825,3.6830000000000003,2.108,2.039,1.601,2.819,0.46,0.076,0.37,0.086,0.057,0.33299999999999996,0.5920000000000001,0.061,0.031,0.052000000000000005,0.094,0.09,0.079,0.055999999999999994,0.059000000000000004,0.043,0.14800000000000002,0.382,0.061,0.043,0.276,0.084,0.037000000000000005,0.036000000000000004,0.272,0.135,0.107,0.396,0.032,0.051,0.24600000000000002,0.74,1.222,0.575,0.713,0.042,0.07,0.968,1.2890000000000001,0.534,1.439,1.642,1.232,0.978,1.258,1.6219999999999999,0.777,1.415,0.094,0.36,0.063,0.6509999999999999,0.45799999999999996,0.691,1.402,1.992,0.7659999999999999,1.319,1.107,2.7439999999999998,3.076,4.263,1.7269999999999999,1.6909999999999998,0.34,2.966,3.318,2.552,1.89,0.509,3.0180000000000002,2.483
01089,7.622999999999999,9.892000000000001,10.24,10.335,10.878,11.472999999999999,9.699,7.766,10.262,10.285,10.425999999999998,10.703,10.882,7.768,4.615,8.305,6.816,6.121,6.0920000000000005,5.912000000000001,3.1010000000000004,1.611,3.605,2.58,4.577,4.665,5.542999999999999,3.3089999999999997,1.054,3.09,2.437,3.363,3.855,4.8580000000000005,2.937,0.11,2.076,2.3369999999999997,2.343,2.955,4.297,3.375,0.033,2.932,3.1460000000000004,3.7969999999999997,4.405,5.45,3.4189999999999996,0.196,4.762,4.282,3.701,5.645,2.847,1.287,4.588,5.242000000000001,4.126,5.881,8.092,6.03,4.164,5.784,6.303,7.93,7.013,6.367999999999999,6.457999999999999,5.531000000000001,6.234,7.007999999999999,6.069,6.537000000000001,7.472,6.822,3.623,6.442,6.872000000000001,7.58,8.522,8.884,6.853,5.83,4.409,7.2829999999999995,7.4510000000000005,7.749,5.581,5.022,8.128,7.47
01097,7.37,9.452,9.482000000000001,8.865,9.899,11.300999999999998,9.834,7.438,9.418,9.662,9.802,10.333,11.06,8.311,6.332000000000001,9.016,8.057,7.12,7.138,7.683,4.561,2.682,5.915,5.896,5.577999999999999,5.8,6.444,4.058,2.0980000000000003,4.601,4.208,5.276,5.178999999999999,5.766,3.193,0.758,4.129,4.133,4.515,5.052,5.48,3.5780000000000003,0.26,4.605,4.729,5.129,5.43,6.145,3.6510000000000002,1.102,5.874,6.122999999999999,3.977,6.972,5.001,3.11,5.69,6.279,4.796,7.412999999999999,8.469,6.7589999999999995,5.437,6.888999999999999,7.712000000000001,8.499,7.9079999999999995,8.051,6.9670000000000005,5.857,6.827000000000001,7.82,6.732,6.926,8.115,7.675,4.992,7.421,7.442,8.083,9.014,10.08,8.769,6.632999999999999,5.59,7.949,8.229,8.846,6.587000000000001,5.85,8.626,7.666
25013,2.887,4.829,4.952,4.981,5.19,5.572,4.315,3.068,4.8069999999999995,4.936,4.851,5.111000000000001,4.873,2.951,1.232,3.162,1.8659999999999999,1.972,1.416,2.24,0.14800000000000002,0.049,0.081,0.084,0.08900000000000001,0.40399999999999997,0.8079999999999999,0.047,0.03,0.055,0.077,0.363,0.092,0.1,0.05,0.039,0.19,0.196,0.078,0.052000000000000005,0.235,0.053,0.034,0.036000000000000004,0.171,0.4,0.18600000000000003,0.564,0.036000000000000004,0.052000000000000005,0.17600000000000002,0.77,1.124,0.424,0.5660000000000001,0.039,0.135,0.887,1.166,0.389,1.568,1.524,1.186,0.992,1.306,1.4609999999999999,1.122,1.253,0.136,0.35700000000000004,0.12,0.981,0.545,0.983,1.413,1.5590000000000002,0.722,1.234,1.413,2.681,2.7539999999999996,3.5789999999999997,1.652,1.6219999999999999,0.49200000000000005,2.407,2.886,2.312,1.804,0.381,2.998,2.248
25009,3.7460000000000004,5.978,6.295,6.105,6.306,6.891,5.61,4.023,5.886,6.066,5.954,5.836,5.228,3.263,1.989,3.2239999999999998,1.818,1.896,1.391,2.61,0.6559999999999999,0.20800000000000002,0.528,0.20600000000000002,0.106,0.396,0.7709999999999999,0.151,0.031,0.047,0.17800000000000002,0.075,0.053,0.047,0.205,0.040999999999999995,0.24,0.302,0.063,0.04,0.395,0.253,0.039,0.031,0.326,0.135,0.085,0.599,0.035,0.066,0.268,0.49,1.057,0.324,0.8490000000000001,0.043,0.05,0.5710000000000001,1.046,0.574,0.924,1.318,1.183,0.807,1.0190000000000001,1.349,0.635,1.359,0.23600000000000002,0.603,0.083,0.73,0.503,0.92,1.334,1.72,0.978,1.218,0.833,1.9609999999999999,2.4419999999999997,3.318,1.767,1.4469999999999998,0.7020000000000001,2.3,2.892,2.396,1.825,0.607,2.4330000000000003,1.8419999999999999
36119,3.903,6.522,6.386,6.47,6.961,6.893,5.1339999999999995,3.342,5.903,5.899,5.791,5.183,4.659,3.025,1.579,2.7430000000000003,1.618,1.435,1.1340000000000001,1.756,0.447,0.055999999999999994,0.032,0.076,0.043,0.11599999999999999,0.28,0.034,0.027000000000000003,0.04,0.044000000000000004,0.057999999999999996,0.053,0.040999999999999995,0.07,0.038,0.055999999999999994,0.066,0.044000000000000004,0.034,0.052000000000000005,0.061,0.032,0.027000000000000003,0.07,0.057999999999999996,0.061,0.11599999999999999,0.037000000000000005,0.048,0.059000000000000004,0.16699999999999998,0.125,0.07400000000000001,0.52,0.03,0.066,0.556,0.136,0.048,0.486,1.1079999999999999,0.7559999999999999,0.306,0.47,0.292,0.355,0.235,0.068,0.377,0.048,0.397,0.18899999999999997,0.152,0.9390000000000001,1.301,0.642,0.514,0.501,1.212,1.5430000000000001,2.226,0.35200000000000004,1.183,0.6629999999999999,1.6019999999999999,1.764,1.206,1.242,0.434,1.778,1.208
01125,7.355,7.5760000000000005,7.792000000000001,7.4879999999999995,8.156,9.432,8.352,7.167999999999999,7.676,7.7170000000000005,8.072000000000001,9.347999999999999,11.017999999999999,9.048,6.0360000000000005,8.708,8.124,7.684,7.877000000000001,8.265,5.483,3.02,5.546,5.787999999999999,6.56,6.267,6.942,5.43,2.695,4.0,4.013999999999999,5.2,5.354,5.885,4.012,1.4069999999999998,4.518,4.269,4.572,5.09,6.087000000000001,4.933,0.051,5.596,5.707999999999999,5.816,5.999,6.962999999999999,5.2170000000000005,0.063,6.146,6.301,5.499,6.857,5.406000000000001,3.64,6.648,6.577000000000001,6.042000000000001,7.669,8.808,7.199,6.356,7.73,8.013,9.302,8.386000000000001,7.987,7.957999999999999,6.882000000000001,7.8389999999999995,8.777000000000001,8.086,8.037,8.497,7.797999999999999,5.606,7.827999999999999,7.86,8.706,8.674,9.699,8.033,6.74,6.098,7.875,8.519,8.597999999999999,5.975,5.79,8.658999999999999,7.984
25005,4.226,6.776,7.148,6.824,7.37,7.898,5.602,4.204,6.95,7.21,7.002000000000001,6.77,6.403,4.297,2.2769999999999997,4.251,2.6060000000000003,2.8760000000000003,2.22,3.5589999999999997,1.085,0.28,1.4240000000000002,0.653,0.35200000000000004,0.9740000000000001,1.6840000000000002,0.303,0.033,0.213,0.462,0.474,0.488,0.218,0.109,0.05,0.7020000000000001,1.104,0.196,0.063,1.062,0.7879999999999999,0.045,0.036000000000000004,1.069,0.44799999999999995,0.7509999999999999,1.435,0.040999999999999995,0.147,0.88,1.7109999999999999,1.808,0.9109999999999999,1.604,0.043,0.568,1.885,1.9409999999999998,1.5619999999999998,2.0,2.449,1.8980000000000001,1.6480000000000001,2.206,2.21,1.62,2.093,0.9570000000000001,1.236,0.514,1.6130000000000002,1.2690000000000001,1.814,2.33,2.705,1.7380000000000002,1.936,1.8230000000000002,3.215,3.4739999999999998,4.577,1.662,2.258,1.278,3.3169999999999997,3.975,3.1039999999999996,2.657,1.011,3.6839999999999997,3.1639999999999997
25021,4.176,6.716,6.507000000000001,6.362,7.01,7.506,5.922000000000001,4.1530000000000005,6.505,6.4239999999999995,6.388,5.96,5.147,3.483,1.935,2.787,1.1079999999999999,1.266,0.47200000000000003,1.939,0.376,0.077,0.076,0.055999999999999994,0.047,0.085,0.332,0.078,0.027999999999999997,0.039,0.063,0.047,0.045,0.037000000000000005,0.067,0.038,0.062,0.11199999999999999,0.043,0.034,0.094,0.07200000000000001,0.035,0.027999999999999997,0.076,0.047,0.048,0.10099999999999999,0.03,0.044000000000000004,0.053,0.07,0.228,0.057999999999999996,0.364,0.033,0.037000000000000005,0.192,0.337,0.085,0.436,0.812,0.611,0.155,0.315,0.373,0.076,0.294,0.049,0.087,0.040999999999999995,0.065,0.057,0.102,0.573,1.102,0.373,0.261,0.172,1.127,1.6969999999999998,2.752,0.924,0.7829999999999999,0.214,1.456,1.882,1.286,1.104,0.10800000000000001,1.58,1.296
02020,2.022,4.257,4.458,4.687,4.878,4.95,3.71,2.233,4.042,4.545,4.575,4.427,4.819,3.05,1.577,3.8819999999999997,3.315,2.948,2.117,2.989,0.059000000000000004,0.048,0.924,0.48,0.447,0.48,0.599,0.040999999999999995,0.035,0.12,0.39399999999999996,0.335,0.24100000000000002,1.123,0.16699999999999998,0.04,0.585,0.253,0.27,0.067,0.606,0.048,0.027000000000000003,0.077,0.379,0.28600000000000003,0.32,1.044,0.081,0.039,1.192,1.3559999999999999,1.1320000000000001,1.821,1.311,0.348,1.944,1.915,1.6369999999999998,1.9569999999999999,3.4139999999999997,2.46,1.205,1.403,1.412,1.338,0.599,1.422,0.444,0.059000000000000004,0.292,0.976,1.494,1.499,3.65,2.911,1.401,2.369,2.738,3.597,3.367,3.9760000000000004,2.541,0.722,0.996,3.139,3.6039999999999996,3.861,0.97,1.786,3.391,2.585
04013,5.3870000000000005,8.437999999999999,8.546,8.673,9.138,9.712,7.912999999999999,5.561,8.211,8.162,7.876,7.57,7.8839999999999995,5.813,3.8369999999999997,6.367000000000001,5.399,3.986,3.372,4.494,1.933,0.755,2.425,2.174,2.296,2.039,2.385,1.114,0.293,1.5930000000000002,1.575,0.95,1.178,1.79,0.762,0.069,0.915,1.037,1.031,1.13,2.094,0.785,0.046,1.0,1.156,1.6280000000000001,1.8019999999999998,2.597,1.341,0.27399999999999997,1.244,1.3719999999999999,1.432,1.84,0.8809999999999999,0.07,1.097,1.327,1.54,2.0269999999999997,3.742,1.974,0.856,1.444,1.744,2.705,1.3619999999999999,2.344,1.5759999999999998,0.462,0.907,2.025,0.98,1.168,3.4810000000000003,3.08,1.454,2.9410000000000003,3.1489999999999996,4.229,4.601,5.403,3.676,2.502,1.7269999999999999,4.213,4.322,4.277,1.784,1.9769999999999999,4.019,4.229
35001,4.093999999999999,6.563,6.6770000000000005,6.724,6.982,7.334,5.9079999999999995,3.634,6.53,6.655,6.87,6.75,6.271,3.9939999999999998,2.2769999999999997,4.684,3.573,3.29,2.4330000000000003,3.071,0.6659999999999999,0.237,1.794,0.375,0.515,0.305,0.855,0.06,0.048,0.187,0.606,0.49700000000000005,0.639,1.214,0.24600000000000002,0.046,0.45,0.42,0.302,0.327,0.868,0.073,0.033,0.043,0.262,0.7020000000000001,0.6829999999999999,1.329,0.146,0.049,0.9179999999999999,1.1740000000000002,1.276,1.338,0.5489999999999999,0.062,0.9590000000000001,1.014,0.961,1.732,3.0869999999999997,1.778,0.968,1.215,1.633,2.08,1.33,1.806,1.29,0.792,0.455,1.53,0.408,0.74,2.708,2.468,1.054,2.759,2.2319999999999998,3.245,3.5580000000000003,4.3,2.542,1.797,0.927,3.7,3.555,3.5989999999999998,1.848,1.538,3.83,3.5660000000000003
18097,4.598,6.722,7.166,7.184,7.513999999999999,7.836,5.99,4.77,6.672999999999999,6.938,6.98,7.142,6.976,3.242,2.055,4.89,4.05,3.07,2.98,3.458,0.696,0.055,1.906,1.124,0.382,0.44,0.47600000000000003,0.052000000000000005,0.042,0.348,0.19899999999999998,0.35700000000000004,0.745,1.3359999999999999,0.08900000000000001,0.046,0.514,0.831,0.777,0.525,1.369,0.313,0.038,0.20800000000000002,0.517,0.518,0.6679999999999999,0.782,0.652,0.051,2.089,2.702,1.65,2.66,0.754,0.08199999999999999,2.285,2.548,1.811,2.826,4.502,3.407,0.9159999999999999,2.412,2.126,3.503,2.8289999999999997,2.989,2.267,0.9059999999999999,1.527,2.609,2.0,1.4180000000000001,3.3789999999999996,3.36,1.0,3.3810000000000002,2.714,4.322,4.723,6.098,3.818,2.864,2.404,5.056,4.912,4.4,4.055,1.5859999999999999,5.107,4.456
18003,4.512,6.94,7.32,7.252999999999999,7.46,7.877999999999999,6.457000000000001,4.704,6.897,6.961,7.117999999999999,7.183,7.381,4.532,2.762,5.656000000000001,5.256,4.346,4.506,4.829,1.092,0.134,3.136,2.8810000000000002,0.7140000000000001,0.951,1.334,0.052000000000000005,0.040999999999999995,0.605,0.7090000000000001,0.8590000000000001,1.828,2.364,0.44299999999999995,0.071,1.42,1.258,1.588,1.06,1.77,0.718,0.047,0.8420000000000001,1.4409999999999998,0.846,1.8659999999999999,1.011,0.9279999999999999,0.084,2.6260000000000003,2.78,3.011,3.614,1.045,0.228,2.681,3.428,2.778,3.6060000000000003,4.7330000000000005,3.74,2.29,4.053999999999999,3.9019999999999997,4.579,4.258,4.48,3.7430000000000003,2.072,3.0,4.611000000000001,3.767,3.4019999999999997,4.665,3.963,1.338,3.7880000000000003,3.636,5.007,5.635,6.285,4.643,3.965,2.645,5.301,5.944,5.267,4.109,2.653,5.855,5.349
